,STNID,min,min_05,max_95,max,Latitude,Longitude,Name,FIPS_COUNTY,COUNTY_NAME,AVG_WEEKLY_WAGE
7036,USC00489905,10.6,11.8,78.69999999999999,81.4,44.9767,-110.6964,YELLOWSTONE PK MAMMOTH,56029,"Park County, Wyoming",810
7037,USC00481610,10.9,11.6,75.35,76.8,41.3136,-106.1292,CENTENNIAL 1NE,56001,"Albany County, Wyoming",775
7038,USC00482680,13.4,14.9,81.75,83.3,42.1794,-105.4017,DOUBLE FOUR RCH,56001,"Albany County, Wyoming",775
7039,USC00485435,8.6,9.3,80.0,81.9,41.3408,-105.6069,LARAMIE 2 NW,56001,"Albany County, Wyoming",775
7040,USC00487836,8.9,9.6,82.65,84.7,41.9167,-106.0369,ROCK RIVER 13NNW,56001,"Albany County, Wyoming",775
7041,USC00488808,12.7,13.1,81.85,83.5,41.7644,-105.375,SYBILLE RSCH UNIT,56001,"Albany County, Wyoming",775
7042,USW00024022,9.5,10.1,79.0,80.8,41.3119,-105.6747,LARAMIE RGNL AP,56001,"Albany County, Wyoming",775
7043,USC00481730,15.6,17.0,84.75,86.6,41.7594,-104.8222,CHUGWATER,56031,"Platte County, Wyoming",979
7044,USC00483936,6.0,6.95,88.0,89.9,42.5283,-104.9153,GLENDO 6NE,56031,"Platte County, Wyoming",979
7045,USC00485088,9.7,11.850000000000001,84.55,86.9,42.5156,-104.8719,KEELINE 7SW,56031,"Platte County, Wyoming",979
7046,USC00489615,17.1,18.85,88.65,90.3,42.1106,-104.9492,WHEATLAND 4 N,56031,"Platte County, Wyoming",979
7047,USC00481736,9.9,10.8,81.2,83.6,41.3975,-110.0856,CHURCH BUTTES GAS PLT,56041,"Uinta County, Wyoming",805
7048,USC00483100,9.6,10.5,80.5,82.6,41.265,-110.9508,EVANSTON 1 E,56041,"Uinta County, Wyoming",805
7049,USC00486555,11.3,11.8,80.25,82.2,41.2708,-110.3306,MTN VIEW,56041,"Uinta County, Wyoming",805
7050,USW00004111,12.8,13.8,79.55,82.3,41.2731,-111.0306,EVANSTON BURNS FLD,56041,"Uinta County, Wyoming",805
7051,USC00481905,13.3,14.8,86.69999999999999,88.7,44.8711,-104.1533,COLONY,56011,"Crook County, Wyoming",811
7052,USC00482466,5.1,6.15,85.45,87.7,44.5833,-104.7147,DEVILS TWR #2,56011,"Crook County, Wyoming",811
7053,USC00484760,10.4,11.850000000000001,85.25,87.5,44.6856,-104.6028,HULETT,56011,"Crook County, Wyoming",811
7054,USC00487885,9.5,11.0,85.85,88.0,44.9917,-105.0472,ROCKYPOINT 7NNE,56011,"Crook County, Wyoming",811
7055,USC00488705,12.2,13.9,84.65,86.5,44.4125,-104.3606,SUNDANCE,56011,"Crook County, Wyoming",811
7056,USW00024088,8.6,10.95,85.15,87.7,44.2169,-104.9292,MOORCROFT 3S,56011,"Crook County, Wyoming",811
7057,USW00094088,13.6,15.05,74.85,75.4,44.5169,-104.4364,SUNDANCE 8 NNW,56011,"Crook County, Wyoming",811
7058,USC00482410,7.8,8.6,86.85,88.7,44.1833,-105.9,DEAD HORSE CREEK,56005,"Campbell County, Wyoming",1143
7059,USC00482580,8.4,10.45,87.2,89.2,44.0992,-105.1175,DILLINGER,56005,"Campbell County, Wyoming",1143
7060,USC00482881,8.7,10.6,88.05,90.1,44.4828,-105.8992,ECHETA 2 NW,56005,"Campbell County, Wyoming",1143
7061,USC00483855,12.6,14.3,85.95,88.1,44.2644,-105.4919,GILLETTE 4SE,56005,"Campbell County, Wyoming",1143
7062,USC00487548,0.4,1.9,86.65,89.9,44.9086,-105.7364,RECLUSE 11 NNW,56005,"Campbell County, Wyoming",1143
7063,USC00489580,9.5,11.45,87.30000000000001,89.8,44.6406,-105.3053,WESTON 1 E,56005,"Campbell County, Wyoming",1143
7064,USC00489805,10.5,12.350000000000001,84.95,87.4,43.7472,-105.7331,WRIGHT 12W,56005,"Campbell County, Wyoming",1143
7065,USW00094023,12.5,14.350000000000001,86.15,87.9,44.3394,-105.5419,GILLETTE CAMPBELL AP,56005,"Campbell County, Wyoming",1143
7066,USC00482685,10.1,10.5,85.85,88.1,42.7467,-105.3603,DOUGLAS 1 SE,56009,"Converse County, Wyoming",1036
7067,USC00482725,12.5,14.2,89.1,91.1,43.4117,-104.9614,DULL CTR 1SE,56009,"Converse County, Wyoming",1036
7068,USC00483950,15.7,17.1,87.55,90.0,42.8267,-105.7878,GLENROCK 5 ESE,56009,"Converse County, Wyoming",1036
7069,USW00094057,9.8,11.25,87.6,89.4,42.7972,-105.3856,DOUGLAS CONVERSE CO AP,56009,"Converse County, Wyoming",1036
7070,USC00485260,15.4,17.55,88.5,90.1,41.6378,-104.1669,LA GRANGE,56015,"Goshen County, Wyoming",726
7071,USC00485612,10.9,12.5,88.6,90.1,42.1297,-104.39,LINGLE 2WSW,56015,"Goshen County, Wyoming",726
7072,USC00486852,10.0,11.75,87.4,89.5,42.2058,-104.5561,OLD FT LARAMIE,56015,"Goshen County, Wyoming",726
7073,USC00487200,14.7,16.4,84.30000000000001,86.0,41.6264,-104.4936,PHILLIPS,56015,"Goshen County, Wyoming",726
7074,USC00488995,10.2,11.95,88.3,89.9,42.0803,-104.2236,TORRINGTON EXP FARM,56015,"Goshen County, Wyoming",726
7075,USC00488997,11.2,12.149999999999999,85.80000000000001,88.1,42.4881,-104.1564,TORRINGTON 29N,56015,"Goshen County, Wyoming",726
7076,USC00489604,13.2,13.7,90.8,91.1,42.2494,-104.6281,WHALEN DAM USBR,56015,"Goshen County, Wyoming",726
7077,USC00489925,15.5,16.7,89.95,91.5,41.9131,-104.3881,YODER 5 W,56015,"Goshen County, Wyoming",726
7078,USW00094053,13.7,14.6,88.85,90.8,42.0647,-104.1528,TORRINGTON MUNI AP,56015,"Goshen County, Wyoming",726
7079,USC00485374,11.0,12.1,88.9,90.9,43.1828,-104.6036,LANCE CREEK 11NNE,56027,"Niobrara County, Wyoming",699
7080,USC00485830,10.1,12.1,83.6,86.5,42.7506,-104.4811,LUSK 2 SW,56027,"Niobrara County, Wyoming",699
7081,USC00485833,12.8,14.2,88.05,90.4,42.9367,-104.0669,LUSK 25NE,56027,"Niobrara County, Wyoming",699
7082,USC00487555,8.2,10.149999999999999,88.85,90.8,43.245,-104.2881,REDBIRD,56027,"Niobrara County, Wyoming",699
7083,USC00486660,11.9,13.1,88.0,90.1,43.8497,-104.1886,NEWCASTLE,56045,"Weston County, Wyoming",788
7084,USC00487810,6.8,9.3,86.25,88.4,43.6056,-104.9042,ROCHELLE 3 E,56045,"Weston County, Wyoming",788
7085,USC00489205,8.4,10.25,86.6,88.7,44.0928,-104.6114,UPTON,56045,"Weston County, Wyoming",788
7086,USC00489208,7.4,8.2,81.25,82.8,44.1619,-104.3542,UPTON 14ENE,56045,"Weston County, Wyoming",788
7087,USC00488852,13.6,14.850000000000001,87.5,89.4,44.0647,-107.3819,TENSLEEP 4NE,56043,"Washakie County, Wyoming",812
7088,USC00488858,-0.7,0.8,85.6,88.0,43.8111,-107.365,TENSLEEP 16SSE,56043,"Washakie County, Wyoming",812
7089,USC00489770,3.6,4.95,89.4,91.7,44.0108,-107.9686,WORLAND,56043,"Washakie County, Wyoming",812
7090,USW00024062,2.5,3.95,88.2,90.3,43.9658,-107.9508,WORLAND,56043,"Washakie County, Wyoming",812
7091,USC00500243,16.2,17.45,64.6,65.3,60.9583,-149.1108,ALYESKA,02020,"Anchorage Municipality, Alaska",1159
7092,USC00500275,11.0,12.4,64.9,65.6,61.1561,-149.9847,ANCHORAGE FRCST OFC,02020,"Anchorage Municipality, Alaska",1159
7093,USC00500281,12.9,14.0,62.349999999999994,64.9,61.1025,-149.7169,ANCHORAGE UPPER DEARMOUN,02020,"Anchorage Municipality, Alaska",1159
7094,USC00500284,9.7,11.45,63.55,66.9,61.0883,-149.7561,ANCHORAGE RABBIT CK #2,02020,"Anchorage Municipality, Alaska",1159
7095,USC00501220,1.8,3.8499999999999996,67.8,69.0,61.1639,-149.7778,CAMPBELL CREEK SCI CTR,02020,"Anchorage Municipality, Alaska",1159
7096,USC00502642,7.7,9.350000000000001,67.75,68.6,61.2344,-149.2708,EAGLE RVR NATURE CTR,02020,"Anchorage Municipality, Alaska",1159
7097,USC00502645,9.2,10.7,66.4,67.0,61.3192,-149.5436,EAGLE RVR GAKONA CIR,02020,"Anchorage Municipality, Alaska",1159
7098,USC00502656,6.5,8.25,68.15,68.9,61.2967,-149.44,EAGLE RIVER 5 SE,02020,"Anchorage Municipality, Alaska",1159
7099,USC00502737,7.4,9.25,68.25,68.9,61.4494,-149.3231,EKLUTNA WTP,02020,"Anchorage Municipality, Alaska",1159
7100,USC00503163,8.3,9.850000000000001,64.9,65.3,61.2272,-149.6503,FT RICHARDSON WTP,02020,"Anchorage Municipality, Alaska",1159
7101,USC00503299,13.8,14.8,57.9,58.3,61.1,-149.6936,GLEN ALPS,02020,"Anchorage Municipality, Alaska",1159
7102,USC00505883,7.8,9.55,64.65,65.1,61.4253,-149.4075,MIRROR LAKE SCOUT CAMP,02020,"Anchorage Municipality, Alaska",1159
7103,USC00507502,14.6,16.15,61.2,62.2,60.7833,-148.8333,PORTAGE GLACIER V C,02020,"Anchorage Municipality, Alaska",1159
7104,USW00026401,7.3,9.149999999999999,64.7,65.3,61.25,-149.8,ELMENDORF AFB,02020,"Anchorage Municipality, Alaska",1159
7105,USW00026409,8.3,9.6,66.95,68.3,61.2169,-149.855,ANCHORAGE MERRILL FLD,02020,"Anchorage Municipality, Alaska",1159
7106,USW00026451,10.7,12.1,64.8,65.6,61.1689,-150.0278,ANCHORAGE INTL AP,02020,"Anchorage Municipality, Alaska",1159
7107,USW00026491,11.9,13.2,68.45,69.7,61.1781,-149.9664,ANCHORAGE LAKE HOOD AP,02020,"Anchorage Municipality, Alaska",1159
7108,USW00026492,14.9,16.95,61.6,62.4,60.785,-148.8389,PORTAGE GLACIER V C,02020,"Anchorage Municipality, Alaska",1159
7109,USC00500247,8.6,9.5,68.85,70.0,62.1925,-150.495,AMBER LAKE,02170,"Matanuska-Susitna Borough, Alaska",816
7110,USC00500302,11.0,12.7,65.5,66.3,61.6244,-149.3397,ANDERSON LAKE,02170,"Matanuska-Susitna Borough, Alaska",816
7111,USC00500707,6.1,8.25,68.6,69.0,61.5633,-149.1542,BENS FARM,02170,"Matanuska-Susitna Borough, Alaska",816
7112,USC00501175,7.5,9.3,68.2,69.3,61.5836,-149.0056,BUTTE 3NNE,02170,"Matanuska-Susitna Borough, Alaska",816
7113,USC00501180,2.9,5.300000000000001,67.9,68.8,61.5378,-149.0561,BUTTE 1W,02170,"Matanuska-Susitna Borough, Alaska",816
7114,USC00501926,3.8,5.35,65.45,67.4,62.8256,-149.9061,CHULITNA RIVER,02170,"Matanuska-Susitna Borough, Alaska",816
7115,USC00503573,6.3,7.2,67.6,69.5,61.9872,-152.0758,HAYES RIVER,02170,"Matanuska-Susitna Borough, Alaska",816
7116,USC00505397,-14.2,-7.300000000000001,67.05,68.7,62.4528,-146.6789,LAKE SUSITNA,02170,"Matanuska-Susitna Borough, Alaska",816
7117,USC00505464,8.5,9.850000000000001,64.9,65.6,61.6294,-149.0297,LAZY MTN,02170,"Matanuska-Susitna Borough, Alaska",816
7118,USC00505733,6.6,8.25,66.8,67.3,61.5664,-149.2542,MATANUSKA EXPERIMENT FAR,02170,"Matanuska-Susitna Borough, Alaska",816
7119,USC00506870,11.8,13.6,67.1,67.6,61.5889,-149.0992,PALMER JOB CORPS,02170,"Matanuska-Susitna Borough, Alaska",816
7120,USC00507352,2.5,5.449999999999999,68.2,68.5,61.5333,-149.0833,PLANT MATERIALS CTR,02170,"Matanuska-Susitna Borough, Alaska",816
7121,USC00507444,6.3,8.25,66.6,67.1,61.4169,-150.0819,POINT MACKENZIE,02170,"Matanuska-Susitna Borough, Alaska",816
7122,USC00507783,-0.6,0.55,64.25,65.7,62.0911,-152.735,PUNTILLA,02170,"Matanuska-Susitna Borough, Alaska",816
7123,USC00508409,-5.6,-3.3499999999999996,66.05,67.4,61.8125,-147.4992,SHEEP MTN LODGE,02170,"Matanuska-Susitna Borough, Alaska",816
7124,USC00508884,-4.5,-2.75,67.75,69.6,61.9128,-150.0989,SUSITNA LANDING,02170,"Matanuska-Susitna Borough, Alaska",816
7125,USC00508915,8.5,9.75,67.8,68.3,61.7139,-148.9089,SUTTON 1 W,02170,"Matanuska-Susitna Borough, Alaska",816
7126,USC00508945,-1.9,1.0,62.75,63.8,61.8167,-147.55,TAHNETA PASS,02170,"Matanuska-Susitna Borough, Alaska",816
7127,USC00509759,7.8,9.350000000000001,69.15,69.7,61.5333,-149.4333,WASILLA 3 S,02170,"Matanuska-Susitna Borough, Alaska",816
7128,USC00509790,-2.6,-0.4,68.75,69.5,61.7067,-149.9978,WHITES CROSSING,02170,"Matanuska-Susitna Borough, Alaska",816
7129,USC00509861,-2.1,-0.75,67.25,68.6,61.7481,-150.0542,WILLOW WEST,02170,"Matanuska-Susitna Borough, Alaska",816
7130,USW00025331,8.0,9.95,66.1,66.3,61.5961,-149.0917,PALMER MUNI AP,02170,"Matanuska-Susitna Borough, Alaska",816
7131,USW00026514,0.6,2.45,69.15,70.3,61.9772,-151.2169,SKWENTNA,02170,"Matanuska-Susitna Borough, Alaska",816
7132,USW00026528,5.8,7.2,67.9,69.0,62.32,-150.095,TALKEETNA AP,02170,"Matanuska-Susitna Borough, Alaska",816
7133,USC00500363,18.8,20.65,59.5,60.1,58.3183,-134.1003,ANNEX CREEK,02110,"Juneau City and Borough, Alaska",996
7134,USC00500464,24.6,25.35,65.1,65.5,58.3814,-134.645,AUKE BAY,02110,"Juneau City and Borough, Alaska",996
7135,USC00504094,25.9,26.8,63.1,63.9,58.2989,-134.4111,JUNEAU DWTN,02110,"Juneau City and Borough, Alaska",996
7136,USW00025309,23.5,24.3,63.55,64.3,58.3567,-134.5639,JUNEAU INTL AP,02110,"Juneau City and Borough, Alaska",996
7137,USC00500490,-13.7,-7.4,72.8,74.8,64.8553,-147.7217,AURORA,02090,"Fairbanks North Star Borough, Alaska",1001
7138,USC00502107,-10.4,-7.0,71.4,74.0,64.8603,-147.8483,COLLEGE OBSY,02090,"Fairbanks North Star Borough, Alaska",1001
7139,USC00502112,-6.4,-4.3,70.0,72.3,64.925,-147.8803,COLLEGE 5 NW,02090,"Fairbanks North Star Borough, Alaska",1001
7140,USC00502707,-14.8,-5.65,70.9,73.4,64.6667,-147.1,EIELSON FLD,02090,"Fairbanks North Star Borough, Alaska",1001
7141,USC00502868,-2.0,-0.1,65.45,67.6,64.8758,-148.0439,ESTER DOME,02090,"Fairbanks North Star Borough, Alaska",1001
7142,USC00502870,-15.3,-5.45,71.44999999999999,74.3,64.8464,-148.0256,ESTER,02090,"Fairbanks North Star Borough, Alaska",1001
7143,USC00502871,-17.1,-2.75,73.35,76.2,64.9111,-147.9242,ESTER 5NE,02090,"Fairbanks North Star Borough, Alaska",1001
7144,USC00502965,-16.4,-3.3,71.45,74.2,64.8172,-147.8739,FAIRBANKS AP #2,02090,"Fairbanks North Star Borough, Alaska",1001
7145,USC00502970,-12.4,-7.05,72.65,75.4,64.8342,-147.7911,FAIRBANKS MIDTOWN,02090,"Fairbanks North Star Borough, Alaska",1001
7146,USC00503160,-5.3,-2.8499999999999996,67.45,69.9,65.0033,-147.3408,FT KNOX MINE,02090,"Fairbanks North Star Borough, Alaska",1001
7147,USC00503181,-10.6,-7.199999999999999,70.35,72.8,64.9592,-147.6261,FOX 2SE,02090,"Fairbanks North Star Borough, Alaska",1001
7148,USC00503275,-11.4,-7.3,71.9,74.6,64.9767,-147.5211,GILMORE CREEK,02090,"Fairbanks North Star Borough, Alaska",1001
7149,USC00504621,-1.7,0.35,67.75,70.5,64.9156,-148.2711,KEYSTONE RIDGE,02090,"Fairbanks North Star Borough, Alaska",1001
7150,USC00505516,-14.0,-7.65,74.2,76.3,64.8833,-147.25,LITTLE CHENA RVR,02090,"Fairbanks North Star Borough, Alaska",1001
7151,USC00505880,-10.8,-7.85,68.55,70.8,65.2222,-147.1667,MILE 42 STEESE,02090,"Fairbanks North Star Borough, Alaska",1001
7152,USC00506581,-16.2,-3.75,71.69999999999999,74.2,64.7581,-147.3253,NORTH POLE,02090,"Fairbanks North Star Borough, Alaska",1001
7153,USC00508140,-14.8,-5.75,70.05,71.8,64.4942,-146.9767,SALCHA,02090,"Fairbanks North Star Borough, Alaska",1001
7154,USC00509489,-12.3,-6.75,74.30000000000001,77.4,64.8656,-146.9542,TWO RIVERS,02090,"Fairbanks North Star Borough, Alaska",1001
7155,USC00509641,-12.0,-7.1,72.2,74.7,64.8569,-147.8611,UNIVERSITY EXP STN,02090,"Fairbanks North Star Borough, Alaska",1001
7156,USC00509891,-16.7,-2.0,71.25,73.0,64.7803,-147.275,WOODSMOKE,02090,"Fairbanks North Star Borough, Alaska",1001
7157,USW00026411,-16.1,-4.15,71.85,74.4,64.8039,-147.8761,FAIRBANKS INTL AP,02090,"Fairbanks North Star Borough, Alaska",1001
7158,USW00026494,-3.6,-1.65,67.35,70.0,64.9736,-147.51,FAIRBANKS 11 NE,02090,"Fairbanks North Star Borough, Alaska",1001
7159,USC00500657,30.6,30.7,65.5,66.8,55.38,-131.4683,BEAVER FALLS,02130,"Ketchikan Gateway Borough, Alaska",920
7160,USW00025325,29.9,30.4,63.849999999999994,65.4,55.3567,-131.7117,KETCHIKAN INTL AP,02130,"Ketchikan Gateway Borough, Alaska",920
7161,USC00500788,12.4,14.05,68.55,69.1,60.8142,-152.297,BIG RIVER LAKES,02122,"Kenai Peninsula Borough, Alaska",971
7162,USC00502144,16.8,17.4,66.45,67.3,60.3925,-149.6661,COOPER LAKE PROJECT,02122,"Kenai Peninsula Borough, Alaska",971
7163,USC00502149,8.2,10.4,67.85,68.4,60.4875,-149.968,COOPER LANDING 5 W,02122,"Kenai Peninsula Borough, Alaska",971
7164,USC00503196,3.0,6.0,67.05,67.7,60.4822,-150.8056,FUNNY RIVER,02122,"Kenai Peninsula Borough, Alaska",971
7165,USC00503672,17.6,18.35,60.5,61.5,59.7444,-151.5514,HOMER 8 NW,02122,"Kenai Peninsula Borough, Alaska",971
7166,USC00503682,16.6,17.3,62.8,63.5,59.7161,-151.3256,HOMER 9 E,02122,"Kenai Peninsula Borough, Alaska",971
7167,USC00503720,11.0,12.55,65.45,66.3,60.8983,-149.6286,HOPE,02122,"Kenai Peninsula Borough, Alaska",971
7168,USC00504425,9.5,10.75,61.1,61.7,60.3667,-151.3833,KASILOF 3 NW,02122,"Kenai Peninsula Borough, Alaska",971
7169,USC00504550,8.2,9.7,62.95,63.6,60.6692,-151.3228,KENAI 9N,02122,"Kenai Peninsula Borough, Alaska",971
7170,USC00505894,11.4,12.25,66.65,67.9,60.5028,-149.4264,MOOSE PASS 3 NW,02122,"Kenai Peninsula Borough, Alaska",971
7171,USC00508375,9.1,10.95,65.75,66.8,60.1883,-149.6275,SEWARD 8 NW,02122,"Kenai Peninsula Borough, Alaska",971
7172,USC00508377,15.7,17.0,62.4,62.8,60.3539,-149.3483,SEWARD 19N,02122,"Kenai Peninsula Borough, Alaska",971
7173,USC00508615,3.9,5.6,64.8,66.1,60.4194,-151.1336,SOLDOTNA 5SSW,02122,"Kenai Peninsula Borough, Alaska",971
7174,USC00509460,20.0,20.85,64.95,66.7,59.4356,-151.4136,TUTKA BAY LAGOON,02122,"Kenai Peninsula Borough, Alaska",971
7175,USW00025507,18.5,19.35,61.05,61.9,59.6419,-151.4908,HOMER AP,02122,"Kenai Peninsula Borough, Alaska",971
7176,USW00025516,20.8,21.65,61.05,62.1,59.4433,-151.7017,SELDOVIA AP,02122,"Kenai Peninsula Borough, Alaska",971
7177,USW00026438,21.8,22.9,61.3,62.2,60.1283,-149.4167,SEWARD AP,02122,"Kenai Peninsula Borough, Alaska",971
7178,USW00026523,7.7,9.2,64.0,64.9,60.5797,-151.2392,KENAI MUNI AP,02122,"Kenai Peninsula Borough, Alaska",971
7179,USC00501240,19.9,20.85,61.6,62.2,61.0183,-147.5147,CANNERY CREEK,02261,"Valdez-Cordova Census Area, Alaska",1197
7180,USC00502173,27.5,28.15,61.1,61.9,60.5561,-145.7531,CORDOVA NORTH,02261,"Valdez-Cordova Census Area, Alaska",1197
7181,USC00503304,-12.9,-7.7,69.6,70.8,62.1086,-145.5328,GLENNALLEN KCAM,02261,"Valdez-Cordova Census Area, Alaska",1197
7182,USC00504567,-9.8,-5.05,69.35,70.3,61.6794,-144.7639,KENNY LAKE 7SE,02261,"Valdez-Cordova Census Area, Alaska",1197
7183,USC00505604,20.3,21.0,61.45,62.2,60.5181,-148.093,MAIN BAY,02261,"Valdez-Cordova Census Area, Alaska",1197
7184,USC00505757,-9.9,-6.05,70.45,71.5,61.4181,-142.9961,MCCARTHY 3 SW,02261,"Valdez-Cordova Census Area, Alaska",1197
7185,USC00506147,-9.9,-6.1,64.65,65.7,62.3978,-142.9967,NABESNA,02261,"Valdez-Cordova Census Area, Alaska",1197
7186,USC00506777,-9.9,-6.1,69.2,70.4,61.8,-144.9833,OLD EDGERTON,02261,"Valdez-Cordova Census Area, Alaska",1197
7187,USC00507097,-9.9,-7.0,64.65,66.3,63.0322,-145.4983,PAXSON,02261,"Valdez-Cordova Census Area, Alaska",1197
7188,USC00507738,26.4,26.65,61.45,62.3,60.0503,-148.0672,PORT SAN JUAN,02261,"Valdez-Cordova Census Area, Alaska",1197
7189,USC00508470,-9.9,-5.45,68.95,69.9,61.5175,-144.1914,SILVER LAKE,02261,"Valdez-Cordova Census Area, Alaska",1197
7190,USC00508547,-9.9,-7.7,67.85,69.1,62.7089,-143.9808,SLANA,02261,"Valdez-Cordova Census Area, Alaska",1197
7191,USC00508594,-21.5,1.2000000000000002,64.55,66.3,62.0303,-146.6931,SNOWSHOE LAKE,02261,"Valdez-Cordova Census Area, Alaska",1197
7192,USC00508625,-13.4,-8.4,65.69999999999999,67.5,62.5333,-145.5167,SOURDOUGH 1 N,02261,"Valdez-Cordova Census Area, Alaska",1197
7193,USC00509385,-9.9,-5.65,68.65,69.6,61.6511,-145.1703,TONSINA,02261,"Valdez-Cordova Census Area, Alaska",1197
7194,USC00509685,15.4,17.0,60.05,60.7,61.1314,-146.2436,VALDEZ AIRPORT,02261,"Valdez-Cordova Census Area, Alaska",1197
7195,USC00509747,21.6,22.8,62.25,63.1,60.7986,-148.0872,WALLY NOERENBERG HATCH,02261,"Valdez-Cordova Census Area, Alaska",1197
7196,USC00509829,24.3,25.3,62.150000000000006,62.8,60.7764,-148.6858,WHITTIER,02261,"Valdez-Cordova Census Area, Alaska",1197
7197,USW00026410,19.0,20.25,61.3,62.4,60.4889,-145.4511,CORDOVA M K SMITH AP,02261,"Valdez-Cordova Census Area, Alaska",1197
7198,USW00026425,-9.9,-6.3,68.0,68.9,62.1592,-145.4589,GULKANA AP,02261,"Valdez-Cordova Census Area, Alaska",1197
7199,USW00026442,18.7,20.15,62.150000000000006,62.4,61.1303,-146.3517,VALDEZ WSO,02261,"Valdez-Cordova Census Area, Alaska",1197
7200,USC00501243,-9.5,-7.25,65.0,67.2,63.3953,-148.895,CANTWELL 2 E,02068,"Denali Borough, Alaska",1297
7201,USC00501244,-8.1,-7.0,65.0,66.5,63.3725,-148.8442,CANTWELL 4E,02068,"Denali Borough, Alaska",1297
7202,USC00502711,4.3,7.2,58.2,59.3,63.4258,-150.3117,EIELSON VISITOR CTR,02068,"Denali Borough, Alaska",1297
7203,USC00503585,-8.4,-5.550000000000001,68.25,71.0,63.8717,-149.0169,HEALY 2 NW,02068,"Denali Borough, Alaska",1297
7204,USC00504971,-12.3,-7.65,71.7,74.2,64.1942,-149.4314,KOBE HILL,02068,"Denali Borough, Alaska",1297
7205,USC00505778,-5.5,-3.25,65.8,67.9,63.7175,-148.9692,MCKINLEY PARK,02068,"Denali Borough, Alaska",1297
7206,USC00501466,-24.5,4.05,72.4,75.6,65.5667,-144.7653,CENTRAL #2,02290,"Yukon-Koyukuk Census Area, Alaska",703
7207,USC00501492,-26.8,3.3,67.55,70.4,67.5111,-148.4925,CHANDALAR LAKE,02290,"Yukon-Koyukuk Census Area, Alaska",703
7208,USC00501987,-21.9,4.1,72.0,75.9,65.4861,-144.6364,CIRCLE HOT SPRINGS,02290,"Yukon-Koyukuk Census Area, Alaska",703
7209,USC00503009,-9.9,-5.65,67.80000000000001,71.1,62.5422,-153.6206,FAREWELL LAKE,02290,"Yukon-Koyukuk Census Area, Alaska",703
7210,USC00503212,-16.5,-6.25,70.15,73.0,64.7408,-156.8756,GALENA,02290,"Yukon-Koyukuk Census Area, Alaska",703
7211,USC00505644,-15.7,-2.8499999999999996,72.15,75.5,64.9989,-150.638,MANLEY HOT SPRINGS,02290,"Yukon-Koyukuk Census Area, Alaska",703
7212,USC00509869,-18.9,1.1,69.55,72.1,67.4192,-150.1069,WISEMAN,02290,"Yukon-Koyukuk Census Area, Alaska",703
7213,USW00026435,-13.7,-6.45,71.2,74.1,64.55,-149.0717,NENANA MUNI AP,02290,"Yukon-Koyukuk Census Area, Alaska",703
7214,USW00026502,-14.7,-6.199999999999999,67.05,70.1,64.3267,-158.7417,KALTAG AP,02290,"Yukon-Koyukuk Census Area, Alaska",703
7215,USW00026510,-14.9,-6.3,68.4,71.0,62.9575,-155.6103,MCGRATH AP,02290,"Yukon-Koyukuk Census Area, Alaska",703
7216,USW00026512,-12.7,-6.65,70.15,73.3,63.9033,-152.2817,MINCHUMINA,02290,"Yukon-Koyukuk Census Area, Alaska",703
7217,USW00026529,-16.2,-5.8,70.95,73.5,65.1744,-152.1069,TANANA CALHOUN MEM AP,02290,"Yukon-Koyukuk Census Area, Alaska",703
7218,USW00026533,-17.2,-2.3,69.2,72.0,66.9161,-151.5089,BETTLES AP,02290,"Yukon-Koyukuk Census Area, Alaska",703
7219,USC00501497,-11.6,-7.7,54.6,57.8,68.0781,-149.5647,CHANDALAR SHELF DOT,02185,"North Slope Borough, Alaska",2306
7220,USC00502126,-23.9,1.25,50.0,51.8,70.4322,-150.4094,COLVILLE VILLAGE,02185,"North Slope Borough, Alaska",2306
7221,USC00505136,-21.8,-0.8,54.25,57.5,70.3167,-149.5833,KUPARUK,02185,"North Slope Borough, Alaska",2306
7222,USC00507780,-24.5,0.6000000000000001,51.7,53.7,70.25,-148.3333,PRUDHOE BAY,02185,"North Slope Borough, Alaska",2306
7223,USW00026508,-30.3,2.75,65.75,70.1,69.3694,-152.14,UMIAT,02185,"North Slope Borough, Alaska",2306
7224,USW00027406,-23.7,0.75,51.2,54.0,70.1917,-148.4772,DEADHORSE AP,02185,"North Slope Borough, Alaska",2306
7225,USW00027502,-20.3,-2.75,45.650000000000006,47.3,71.2833,-156.7814,BARROW POST ROGERS AP,02185,"North Slope Borough, Alaska",2306
7226,USW00027503,-18.1,-2.0,50.6,52.3,70.6392,-159.995,WAINWRIGHT AP,02185,"North Slope Borough, Alaska",2306
7227,USW00027515,-24.0,1.0,56.1,59.2,70.2117,-151.0017,NUIQSUT AP,02185,"North Slope Borough, Alaska",2306
7228,USC00501684,-29.0,3.0,70.25,72.8,64.0917,-141.9211,CHICKEN,02240,"Southeast Fairbanks Census Area, Alaska",1338
7229,USC00502019,-13.2,-7.6,71.3,73.8,64.05,-145.5167,CLEARWATER,02240,"Southeast Fairbanks Census Area, Alaska",1338
7230,USC00502339,-14.6,-7.8,70.9,73.5,64.1172,-145.7511,DELTA 6N,02240,"Southeast Fairbanks Census Area, Alaska",1338
7231,USC00502350,-12.7,-7.25,71.35,72.9,64.0839,-145.6136,DELTA 5 NE,02240,"Southeast Fairbanks Census Area, Alaska",1338
